,season,firstName,lastName,position,origin,destination,transferDate,rating,stars,eligibility,positionType
1950,2022,Zach,Wilson,WR,USC,,2021-11-29T21:36:00.000Z,0.78,2.0,Immediate,Offense
1951,2022,Zack,Annexstad,QB,Minnesota,Illinois State,2021-11-29T19:20:00.000Z,0.81,3.0,Immediate,Offense
1952,2022,Michael,Graham,S,Hawai'i,,2021-12-30T18:39:00.000Z,,,Immediate,Defense
1953,2022,Trey,LaBounty,WDE,Stanford,,2021-11-30T20:53:00.000Z,0.78,2.0,Immediate,WDE
1954,2022,Eric,Black,DL,Buffalo,,2021-11-29T20:33:00.000Z,0.84,3.0,Immediate,Defense
1955,2022,Titus,Mokiao-Atimalala,WR,UCF,UCLA,2022-01-04T22:43:00.000Z,0.89,3.0,Immediate,Offense
1956,2022,Dimitri,Stanley,WR,Colorado,Iowa State,2022-01-21T20:11:00.000Z,,3.0,Immediate,Offense
1957,2022,Anthony,Romphf,CB,Purdue,Western Michigan,2022-02-03T01:51:00.000Z,,3.0,Immediate,Defense
1958,2022,Grant,Hidalgo,TE,Illinois,Auburn,2022-05-01T19:49:00.000Z,,,Immediate,Offense
1959,2022,Justin,Marshall,WR,Louisville,Buffalo,2021-12-07T23:22:00.000Z,0.86,3.0,Immediate,Offense
1960,2022,Jordan,Huff,CB,Georgia Tech,,2021-08-05T15:05:00.000Z,0.8,3.0,Immediate,Defense
1961,2022,Trevon,Booker,CB,Miami (OH),,2021-11-24T15:24:00.000Z,0.79,2.0,Immediate,Defense
1962,2022,Pierce,Devaughn,EDGE,Connecticut,,2021-12-07T20:54:00.000Z,,2.0,Immediate,Defense
1963,2022,Jordyn,Williams,WR,Indiana,Jackson State,2021-11-29T16:44:00.000Z,0.82,3.0,Immediate,Offense
1964,2022,Trey,Morrison,CB,North Carolina,Oklahoma,2021-12-31T23:34:00.000Z,0.88,3.0,Immediate,Defense
1965,2022,Tico,Brown,DL,Central Michigan,Missouri State,2021-12-01T21:54:00.000Z,0.82,3.0,Immediate,Defense
1966,2022,Preston,Hutchinson,QB,Eastern Michigan,Chattanooga,2021-12-12T20:29:00.000Z,,2.0,Immediate,Offense
1967,2022,Michael,Bowe,EDGE,New Mexico State,,2021-12-06T17:20:00.000Z,,3.0,Immediate,Defense
1968,2022,Michael,Gravely Jr.,S,Michigan State,,2021-12-03T15:59:00.000Z,,3.0,Immediate,Defense
1969,2022,Donte,Burton,CB,Wisconsin,,2021-10-28T16:22:00.000Z,,3.0,Immediate,Defense
1970,2022,Simon,Thompson,LB,Utah State,,2022-01-05T23:54:00.000Z,,3.0,Immediate,Defense
1971,2022,Amir,Riep,S,Ohio State,,2021-11-28T15:46:00.000Z,,4.0,Immediate,Defense
1972,2022,Brendon,Harris,S,Vanderbilt,Wake Forest,2021-11-30T15:21:00.000Z,0.82,3.0,Immediate,Defense
1973,2022,Stetson,Moore,TE,Liberty,,2021-12-20T16:30:00.000Z,,3.0,Immediate,Offense
1974,2022,Regen,Terry,EDGE,Arizona,Boston College,2022-01-06T16:57:00.000Z,0.83,3.0,Immediate,Defense
1975,2022,AJ,Roberts,LB,Pittsburgh,Stony Brook,2021-11-17T20:04:00.000Z,0.79,2.0,Immediate,Defense
1976,2022,Tyler,Hudson,WR,Central Arkansas,Louisville,2022-01-13T22:36:00.000Z,0.9,4.0,Immediate,Offense
1977,2022,Sione,Finau,IOL,Florida International,Purdue,2021-11-22T16:54:00.000Z,0.85,3.0,Immediate,Offense
1978,2022,Dontay,Hunter II,DL,Purdue,Ohio,2021-12-27T20:39:00.000Z,,3.0,Immediate,Defense
1979,2022,Jalen,Paxton,WR,Tulsa,,2022-01-14T18:36:00.000Z,,3.0,Immediate,Offense
1980,2022,Ty,Barron,LB,Minnesota,,2022-01-05T15:14:00.000Z,,2.0,Immediate,Defense
1981,2022,Jayden,de Laura,QB,Washington State,Arizona,2022-01-11T02:35:00.000Z,0.88,3.0,Immediate,Offense
1982,2022,Charlie,Browder,TE,UCF,Tennessee,2021-12-29T17:22:00.000Z,,3.0,Immediate,Offense
1983,2022,Taylor,Powell,QB,Troy,Eastern Michigan,2021-12-26T21:28:00.000Z,0.84,3.0,Immediate,Offense
1984,2022,Dylan,McGill,WR,Minnesota,Pittsburg State,2021-11-30T16:52:00.000Z,,3.0,Immediate,Offense
1985,2022,Mike,Lofton,IOL,UCF,South Florida,2021-11-30T19:42:00.000Z,0.83,3.0,Immediate,Offense
1986,2022,Mark,Jackson Jr.,EDGE,TCU,Western New Mexico,2021-08-04T19:02:00.000Z,0.8,3.0,TBD,Defense
1987,2022,Cole,Snyder,QB,Rutgers,Buffalo,2021-11-30T16:54:00.000Z,0.81,3.0,Immediate,Offense
1988,2022,Karon,Prunty,CB,South Carolina,North Carolina A&T,2021-08-12T19:53:00.000Z,,3.0,Immediate,Defense
1989,2022,Anthony,Earle,OG,Florida Atlantic,,2022-01-12T14:51:00.000Z,,3.0,Immediate,OG
1990,2022,Eric,Taylor,DL,LSU,,2021-08-09T22:23:00.000Z,,4.0,Immediate,Defense
1991,2022,Ben,Bryant,QB,Eastern Michigan,Cincinnati,2021-12-27T20:53:00.000Z,0.82,3.0,Immediate,Offense
1992,2022,Harrison,Bailey,QB,Tennessee,UNLV,2021-10-27T20:39:00.000Z,0.86,3.0,Immediate,Offense
1993,2022,Edgar,Burrola,OT,Arizona,,2021-09-22T19:45:00.000Z,0.82,3.0,Immediate,Offense
1994,2022,Patrick,Fields,S,Oklahoma,Stanford,2021-12-30T18:46:00.000Z,0.89,3.0,Immediate,Defense
1995,2022,Mark,Williams,TE,Kent State,,2021-12-08T20:54:00.000Z,,2.0,Immediate,Offense
1996,2022,Sterlin,Ortiz,S,Hawai'i,,2021-08-10T17:53:00.000Z,,2.0,Immediate,Defense
1997,2022,Shaun,Peterson Jr.,RB,Florida International,,2021-11-30T16:40:00.000Z,0.84,3.0,Immediate,Offense
1998,2022,Joseph Appiah,Darkwa,DL,Penn State,Temple,2022-01-10T16:33:00.000Z,0.83,3.0,Immediate,Defense
1999,2022,Hekili,Keliiliki,RB,Hawai'i,,2021-12-31T23:36:00.000Z,0.82,3.0,Immediate,Offense
2000,2022,Kayden,Lyles,IOL,Wisconsin,Florida State,2021-10-26T16:58:00.000Z,0.87,3.0,Immediate,Offense
2001,2022,Terrell,Brown,RB,Houston,Trinity Valley C.C.,2021-08-09T19:47:00.000Z,0.79,2.0,Immediate,Offense
2002,2022,Tim,Terry,LB,Buffalo,Akron,2021-11-22T06:00:00.000Z,0.8,3.0,TBD,Defense
2003,2022,John,Waller,DL,South Florida,,2022-01-11T19:15:00.000Z,,3.0,Immediate,Defense
2004,2022,Mekhi,Wingo,DL,Missouri,LSU,2022-01-18T17:03:00.000Z,0.94,4.0,Immediate,Defense
2005,2022,Jake,Siegal,DL,Washington State,,2021-08-12T13:38:00.000Z,,,Immediate,Defense
2006,2022,Keyon,Blankenbaker,CB,Wyoming,Texas Tech,2021-12-05T04:25:00.000Z,,2.0,Immediate,Defense
2007,2022,Kila,Kamakawiwo'ole,LB,Hawai'i,,2021-11-30T20:01:00.000Z,0.77,2.0,Immediate,Defense
2008,2022,Donavon,Johnson,TE,Coastal Carolina,,2021-12-27T21:46:00.000Z,,3.0,Immediate,Offense
2009,2022,Mark,Perry,S,Colorado,TCU,2021-12-28T18:29:00.000Z,0.87,3.0,Immediate,Defense
2010,2022,Josh,Manchigiah,S,South Dakota State,South Dakota,2021-12-22T14:53:00.000Z,,3.0,Immediate,Defense
2011,2022,Gerard,Joseph,DL,UTEP,,2021-12-07T20:54:00.000Z,,3.0,Immediate,Defense
2012,2022,Trinity,Bell,TE,Tennessee,Iowa Western C.C.,2022-01-14T02:58:00.000Z,,,Immediate,Offense
2013,2022,Canaan,Yarro,OC,Southern Utah,New Mexico State,2021-12-14T18:27:00.000Z,0.85,3.0,Immediate,OC
2014,2022,Alec,Bornhorst,QB,Miami (OH),,2021-11-29T20:55:00.000Z,,,Immediate,Offense
2015,2022,Jack,Powers,EDGE,Nevada,East Carolina,2021-12-29T13:17:00.000Z,0.84,3.0,Immediate,Defense
2016,2022,Jayden,Simon,DL,Colorado,Tulsa,2021-12-06T19:56:00.000Z,0.82,3.0,Immediate,Defense
2017,2022,Jake,Lichtenstein,DL,USC,Miami,2021-12-06T19:15:00.000Z,0.87,3.0,Immediate,Defense
2018,2022,Ahmani,Marshall,RB,Wake Forest,Appalachian State,2021-12-06T21:14:00.000Z,0.87,3.0,Immediate,Offense
2019,2022,Jesse,Vasquez,LS,Utah State,,2021-12-28T22:41:00.000Z,,2.0,Immediate,LS
2020,2022,Marvin,Scott III,RB,Nebraska,Florida Atlantic,2021-12-15T14:42:00.000Z,0.87,3.0,Immediate,Offense
2021,2022,Larry,Dowdy,OT,Appalachian State,Gardner-Webb,2021-12-06T21:12:00.000Z,,3.0,Immediate,Offense
2022,2022,David,Beckum,CB,Ole Miss,,2021-12-14T22:17:00.000Z,,,Immediate,Defense
2023,2022,Carlos,Becker,CB,Florida State,,2021-09-07T20:48:00.000Z,,4.0,Immediate,Defense
2024,2022,Rayvon,Crum,OT,North Texas,,2021-12-17T17:11:00.000Z,,3.0,Immediate,Offense
2025,2022,Amir,Siddiq,LB,Central Michigan,Charlotte,2021-11-29T22:10:00.000Z,0.85,3.0,Immediate,Defense
2026,2022,Sevion,Morrison,RB,Nebraska,Kansas,2021-11-15T23:43:00.000Z,0.87,3.0,Immediate,Offense
2027,2022,Navonteque,Strong,LB,LSU,,2021-10-27T16:17:00.000Z,0.85,3.0,Immediate,Defense
2028,2022,Leslie,Smith,LB,Pittsburgh,,2021-12-08T19:23:00.000Z,,3.0,Immediate,Defense
2029,2022,Michael,Dowell,S,Michigan State,Miami (OH),2021-11-28T20:21:00.000Z,0.87,3.0,Immediate,Defense
2030,2022,Marquez,Bembry,LB,Kentucky,Connecticut,2021-12-13T19:35:00.000Z,,3.0,Immediate,Defense
2031,2022,Jalil,Clemons,EDGE,Memphis,Southern Mississippi,2021-12-02T14:45:00.000Z,0.83,3.0,Immediate,Defense
2032,2022,Nesta Jade,Silvera,DL,Miami,Arizona State,2022-01-07T17:45:00.000Z,0.9,4.0,Immediate,Defense
2033,2022,Antonio,Moultrie,EDGE,UAB,Miami,2021-12-21T22:31:00.000Z,0.88,3.0,Immediate,Defense
2034,2022,Tylan,Grable,IOL,Jacksonville State,UCF,2021-12-16T03:44:00.000Z,,,Immediate,Offense
2035,2022,Deuce,Spann,WR,Illinois,Florida State,2021-12-22T23:12:00.000Z,0.82,3.0,Immediate,Offense
2036,2022,Janari,Dean,S,Mississippi State,Southern Mississippi,2021-12-13T15:57:00.000Z,0.86,3.0,Immediate,Defense
2037,2022,Brandon,Moore,CB,Florida State,,2021-08-25T20:50:00.000Z,,3.0,Immediate,Defense
2038,2022,Shocky,Jacques-Louis,WR,Pittsburgh,Akron,2021-12-31T15:51:00.000Z,,3.0,Immediate,Offense
2039,2022,Terrell,Dawkins,DL,NC State,South Carolina,2021-12-30T14:51:00.000Z,0.88,3.0,Immediate,Defense
2040,2022,Khalan,Griffin,ATH,Rice,Lamar,2021-12-28T20:19:00.000Z,0.83,3.0,Immediate,ATH
2041,2022,Derrick,Alston,RB,East Carolina,,2021-12-29T17:02:00.000Z,,,Immediate,Offense
2042,2022,Cooper,Nelson,WR,Wisconsin,,2021-12-01T18:05:00.000Z,,,Immediate,Offense
2043,2022,Shamar,Jones,DL,Indiana,Chattanooga,2021-12-06T23:40:00.000Z,,3.0,Immediate,Defense
2044,2022,Ricky,White,WR,Michigan State,UNLV,2021-12-06T20:20:00.000Z,,3.0,Immediate,Offense
2045,2022,Caleb,Blake,CB,Florida State,,2021-12-23T17:17:00.000Z,,3.0,Immediate,Defense
2046,2022,Mario,Love,CB,NC State,North Carolina A&T,2021-12-03T14:39:00.000Z,,3.0,Immediate,Defense
2047,2022,Nick,Williams,OT,Kansas,,2021-12-16T02:45:00.000Z,,3.0,Immediate,Offense
2048,2022,Pheldarius,Payne,EDGE,Nebraska,Virginia Tech,2022-02-25T22:24:00.000Z,,3.0,Immediate,Defense
2049,2022,Mycah,Pittman,WR,Oregon,Florida State,2021-11-22T17:58:00.000Z,0.87,3.0,Immediate,Offense
2050,2022,Jeremy,Smith,RB,Marshall,,2021-12-20T14:50:00.000Z,,3.0,Immediate,Offense
2051,2022,Ali'Vonta,Wallace,LB,Western Michigan,,2021-12-14T22:31:00.000Z,,2.0,Immediate,Defense
2052,2022,Jurriente,Davis,LB,Middle Tennessee,Jackson State,2021-12-06T20:54:00.000Z,,,Immediate,Defense
2053,2022,Desmond,Daniels,TE,Louisville,,2021-12-03T22:26:00.000Z,0.8,3.0,Immediate,Offense
2054,2022,Gunnar,Holmberg,QB,Duke,Florida International,2021-12-13T19:26:00.000Z,0.8,3.0,Immediate,Offense
2055,2022,Christian,Smith,WR,Eastern Michigan,,2021-12-02T14:48:00.000Z,,,Immediate,Offense
2056,2022,Vinson,Brown,CB,Southern Mississippi,,2021-12-07T16:36:00.000Z,,3.0,Immediate,Defense
2057,2022,Steven,Parker,EDGE,Kansas,Incarnate Word,2021-12-06T15:27:00.000Z,,4.0,Immediate,Defense
2058,2022,Ty,Wise,LB,Indiana,Miami (OH),2021-12-13T16:41:00.000Z,,3.0,Immediate,Defense
2059,2022,Jayion,McCluster,LB,Florida State,,2021-12-07T16:36:00.000Z,,3.0,Immediate,Defense
2060,2022,Kevin,Mensah,RB,Connecticut,Professional,2021-12-15T18:51:00.000Z,0.87,3.0,Immediate,Offense
2061,2022,Juliano,Falaniko,LB,USC,Idaho,2021-12-06T20:53:00.000Z,0.82,3.0,Immediate,Defense
2062,2022,Malakai,Salu,LB,UNLV,,2021-12-03T14:40:00.000Z,0.75,2.0,Immediate,Defense
2063,2022,Jacoby,Windmon,LB,UNLV,Michigan State,2021-11-29T04:09:00.000Z,0.89,3.0,Immediate,Defense
2064,2022,Pierce,Quick,OT,Alabama,Georgia Tech,2021-11-29T14:54:00.000Z,0.87,3.0,Immediate,Offense
2065,2022,Travis,Tisdale,RB,Kentucky,,2021-11-30T19:12:00.000Z,,3.0,Immediate,Offense
2066,2022,Boone,Abbott,QB,Hawai'i,Utah Tech,2021-12-14T18:52:00.000Z,,3.0,Immediate,Offense
2067,2022,Remington,Lutz,TE,Abilene Christian,Southern Illinois,2021-11-28T17:36:00.000Z,0.79,2.0,Immediate,Offense
2068,2022,Zacchaeus,McKinney,DL,Hawai'i,Texas State,2021-12-29T23:33:00.000Z,,3.0,Immediate,Defense
2069,2022,Bentavious,Thompson,RB,UCF,,2021-10-06T18:27:00.000Z,0.85,3.0,Immediate,Offense
2070,2022,Jeremy,Lucien,CB,Connecticut,Vanderbilt,2021-11-24T14:01:00.000Z,0.88,3.0,Immediate,Defense
2071,2022,Donovan,Dalton,S,Hawai'i,,2021-11-30T20:03:00.000Z,0.86,3.0,Immediate,Defense
2072,2022,Tucker,Barefoot,K,Southern Mississippi,Louisiana Monroe,2021-12-17T20:32:00.000Z,,,Immediate,K
2073,2022,Ja'Darien,Boykin,EDGE,Middle Tennessee,,2022-05-02T15:57:00.000Z,,4.0,Immediate,Defense
2074,2022,Chris,Carpenter,WR,Colorado,UT San Antonio,2021-12-05T18:36:00.000Z,,3.0,Immediate,Offense
2075,2022,Trevyn,Heil,IOL,Nevada,Colorado State,2021-12-16T00:02:00.000Z,,3.0,Immediate,Offense
2076,2022,Christopher,Brooks,RB,California,BYU,2021-12-07T00:35:00.000Z,0.87,3.0,Immediate,Offense
2077,2022,Baylor,Romney,QB,BYU,,2021-12-31T23:22:00.000Z,,3.0,Immediate,Offense
2078,2022,Da’Quan,Bailey-Brown,WR,Southern Mississippi,,2021-12-06T15:06:00.000Z,,3.0,Immediate,Offense
2079,2022,Christian,Hunter,RB,Colorado State,,2021-12-14T23:02:00.000Z,,2.0,Immediate,Offense
2080,2022,Abdoul,Kone,LB,UMass,,2021-09-27T19:58:00.000Z,,3.0,Immediate,Defense
2081,2022,Daniel,Caloca,DT,UNLV,,2021-12-02T20:53:00.000Z,0.77,2.0,Immediate,DT
2082,2022,Zay,Peterson,LB,Louisville,Middle Tennessee,2021-12-08T19:36:00.000Z,0.82,3.0,Immediate,Defense
2083,2022,Virdel,Edwards,S,Iowa State,Hawai'i,2021-11-30T22:08:00.000Z,0.81,3.0,Immediate,Defense
2084,2022,Lummie,Young,S,Duke,Tulane,2021-11-28T23:44:00.000Z,0.84,3.0,Immediate,Defense
2085,2022,Kristopher,Moll,LB,UAB,Washington,2021-12-03T22:50:00.000Z,0.88,3.0,Immediate,Defense
2086,2022,Jordan,Redmond,DL,Virginia,,2021-12-04T17:36:00.000Z,0.82,3.0,Immediate,Defense
2087,2022,Tatum,Bethune,LB,UCF,Florida State,2021-12-31T16:30:00.000Z,0.89,3.0,Immediate,Defense
2088,2022,La'Vontae,Shenault,WR,Colorado,Alabama State,2021-11-22T03:40:00.000Z,0.8,3.0,Immediate,Offense
2089,2022,Connor,Bazelak,QB,Missouri,Indiana,2021-12-23T20:53:00.000Z,0.9,4.0,Immediate,Offense
2090,2022,Quillen,Howze,CB,Buffalo,,2021-11-30T20:24:00.000Z,0.83,3.0,Immediate,Defense
2091,2022,Jonah,La'ulu,DL,Hawai'i,Oklahoma,2021-12-28T22:43:00.000Z,0.92,4.0,Immediate,Defense
2092,2022,Jayden,Jernigan,DL,Oklahoma State,Missouri,2021-12-15T18:14:00.000Z,0.89,3.0,Immediate,Defense
2093,2022,Deon,Jones,S,Boston College,James Madison,2021-12-01T15:44:00.000Z,0.82,3.0,Immediate,Defense
2094,2022,Jeremiah,Oatsvall,WR,Memphis,,2021-12-29T14:29:00.000Z,,3.0,Immediate,Offense
2095,2022,Jared,Wiley,TE,Texas,TCU,2021-12-17T15:39:00.000Z,0.87,3.0,Immediate,Offense
2096,2022,Ivan,Pace Jr.,ILB,Miami (OH),Cincinnati,2021-12-24T22:38:00.000Z,0.89,3.0,Immediate,ILB
2097,2022,Jack,Camper,DL,Michigan State,Virginia,2021-12-13T14:03:00.000Z,0.84,3.0,Immediate,Defense
2098,2022,Tyler,Johnston,QB,UAB,Towson,2021-12-06T17:19:00.000Z,0.84,3.0,Immediate,Offense
2099,2022,Cole,Garcia,IOL,Rice,UMass,2021-12-03T22:50:00.000Z,0.82,3.0,Immediate,Offense
2100,2022,Quinn,Carroll,OT,Notre Dame,Minnesota,2022-01-04T00:43:00.000Z,0.88,3.0,Immediate,Offense
2101,2022,Levi,Williams,QB,Wyoming,Utah State,2021-12-22T22:33:00.000Z,0.9,4.0,Immediate,Offense
2102,2022,Daveon,Hunter,RB,Hawai'i,Liberty,2021-12-01T14:45:00.000Z,0.85,3.0,Immediate,Offense
2103,2022,Anthony,Switzer,S,Arkansas State,Utah State,2021-11-30T21:45:00.000Z,0.82,3.0,Immediate,Defense
2104,2022,Konata,Mumpfield,WR,Akron,Pittsburgh,2021-12-07T13:17:00.000Z,0.89,3.0,Immediate,Offense
2105,2022,Saia,Mapakaitolo,OT,Minnesota,,2021-12-07T03:07:00.000Z,,3.0,Immediate,Offense
2106,2022,Malcolm,Davidson,RB,Florida Atlantic,,2021-12-01T16:40:00.000Z,,3.0,Immediate,Offense
2107,2022,Nnamdi,Adim-Madumere,WR,Minnesota,Central Arkansas,2022-01-03T15:18:00.000Z,,3.0,Immediate,Offense
2108,2022,Dominic,Collado,IOL,Miami (OH),,2021-11-30T20:46:00.000Z,0.79,2.0,Immediate,Offense
2109,2022,Reese,Taylor,CB,Indiana,Purdue,2021-12-16T20:09:00.000Z,0.87,3.0,Immediate,Defense
2110,2022,Ilaisa,Gonebure,DL,San Diego State,,2021-12-07T23:23:00.000Z,,3.0,Immediate,Defense
2111,2022,Bless,Harris,OT,Lamar,Florida State,2021-09-16T19:10:00.000Z,0.86,3.0,Immediate,Offense
2112,2022,Hayden,Neighbors,WR,Middle Tennessee,,2021-12-20T17:28:00.000Z,,,Immediate,Offense
2113,2022,Marcus,Tillman Jr.,LB,Texas,,2021-12-03T20:53:00.000Z,0.81,3.0,Immediate,Defense
2114,2022,Brian,Pierce,WR,UC Davis,,2021-11-01T19:19:00.000Z,,2.0,Immediate,Offense
2115,2022,Charlie,Ely,LB,Ball State,,2021-12-09T20:53:00.000Z,,3.0,Immediate,Defense
2116,2022,Marcelo,Mendiola,OT,Cincinnati,Bowling Green,2021-12-03T22:49:00.000Z,0.81,3.0,Immediate,Offense
2117,2022,Peny,Boone,RB,Maryland,Toledo,2021-11-28T15:39:00.000Z,0.81,3.0,Immediate,Offense
2118,2022,Ger-Cari,Caldwell,WR,South Carolina,,2021-11-30T19:59:00.000Z,,3.0,Immediate,Offense
2119,2022,Michael,Onyemaobi,S,TCU,,2021-12-11T19:00:00.000Z,,3.0,Immediate,Defense
2120,2022,Earl,Barquet,DL,TCU,USC,2021-12-09T14:58:00.000Z,0.86,3.0,Immediate,Defense
2121,2022,DaMarcus,Thomas,TE,Ole Miss,South Alabama,2021-12-01T22:17:00.000Z,0.82,3.0,Immediate,Offense
2122,2022,Justin,Menard,WR,UCF,,2021-09-22T15:22:00.000Z,,3.0,Immediate,Offense
2123,2022,Nick,Mardner,WR,Hawai'i,Cincinnati,2021-12-24T15:44:00.000Z,0.89,3.0,Immediate,Offense
2124,2022,Ben,Johnson,OT,Marist,East Carolina,2021-12-13T15:40:00.000Z,0.82,3.0,Immediate,Offense
2125,2022,Gabriel,Wallace,OG,Buffalo,Buffalo,2021-12-11T20:54:00.000Z,0.89,3.0,Immediate,OG
2126,2022,Ryan,Swoboda,OT,Virginia,UCF,2021-12-16T20:43:00.000Z,0.89,3.0,Immediate,Offense
2127,2022,Michael,Mathison,WR,Akron,Western Kentucky,2021-12-12T20:05:00.000Z,0.84,3.0,Immediate,Offense
2128,2022,Tyler,Kiehne,DL,UCLA,New Mexico,2021-12-15T17:54:00.000Z,,3.0,Immediate,Defense
2129,2022,Joey,Capra,IOL,San Diego State,Nevada,2021-12-07T20:02:00.000Z,,3.0,Immediate,Offense
2130,2022,Chris,Clancy Ojoh,LB,New Mexico State,New Mexico State,2021-11-29T18:35:00.000Z,0.88,3.0,Immediate,Defense
2131,2022,Jared,Casey,LB,Kentucky,Indiana,2021-12-02T20:53:00.000Z,0.85,3.0,Immediate,Defense
2132,2022,Isaiah,Neyor,WR,Wyoming,Texas,2021-12-22T22:57:00.000Z,0.93,4.0,Immediate,Offense
2133,2022,Caleb,Snead,WR,Campbell,Liberty,2021-12-12T18:02:00.000Z,0.84,3.0,Immediate,Offense
2134,2022,Jacob,Sirmon,QB,Central Michigan,Northern Colorado,2021-11-30T22:07:00.000Z,0.81,3.0,Immediate,Offense
2135,2022,Parker,McQuarrie,QB,UCLA,Independence C.C.,2021-11-30T16:47:00.000Z,0.84,3.0,Immediate,Offense
2136,2022,Kariem,Al Soufi,IOL,Virginia,,2021-12-13T15:12:00.000Z,,3.0,Immediate,Offense
2137,2022,Wankeith,Akin,CB,Buffalo,,2021-12-02T20:53:00.000Z,0.79,2.0,Immediate,Defense
2138,2022,Avery,Demmons,OT,Arkansas State,,2021-12-02T21:01:00.000Z,,,Immediate,Offense
2139,2022,Kenneth,Dicks III,CB,Wake Forest,,2021-12-07T16:35:00.000Z,,3.0,Immediate,Defense
2140,2022,Chubba,Purdy,QB,Florida State,Nebraska,2021-11-03T16:59:00.000Z,0.85,3.0,Immediate,Offense
2141,2022,Emmanuel,Appiah-Takyi,CB,UCF,,2021-12-17T15:31:00.000Z,,3.0,Immediate,Defense
2142,2022,Layne,Hatcher,QB,Arkansas State,Texas State,2021-12-01T15:31:00.000Z,0.84,3.0,Immediate,Offense
2143,2022,Aaron,Faumui,DL,Virginia,Virginia,2022-01-31T22:17:00.000Z,,3.0,Immediate,Defense
2144,2022,Casey,Thompson,QB,Texas,Nebraska,2021-12-17T06:00:00.000Z,0.89,3.0,Immediate,Offense
2145,2022,Liam,Douglass,IOL,USC,UCLA,2021-12-15T02:43:00.000Z,,3.0,Immediate,Offense
2146,2022,Jaylon,Baker,CB,Virginia,Virginia,2021-12-01T21:34:00.000Z,,3.0,Immediate,Defense
2147,2022,Jaylen,Hall,WR,Western Michigan,Western Kentucky,2021-12-07T23:20:00.000Z,0.83,3.0,Immediate,Offense
2148,2022,Lyn-J,Dixon,RB,West Virginia,Tennessee,2022-06-28T14:30:00.000Z,0.84,3.0,Immediate,Offense
2149,2022,Logan,Kendall,TE,Idaho,Utah,2021-12-12T18:03:00.000Z,0.85,3.0,Immediate,Offense
2150,2022,Dominique,Ratcliff,DL,Louisiana,Texas State,2021-11-12T16:49:00.000Z,0.81,3.0,Immediate,Defense
2151,2022,Tee,Denson,CB,Kansas State,Purdue,2021-12-03T22:48:00.000Z,0.87,3.0,Immediate,Defense
2152,2022,Shamar,Martin,CB,UCLA,,2021-12-04T16:49:00.000Z,,3.0,Immediate,Defense
2153,2022,Ke'von,Ahmad,WR,UCF,,2021-11-30T19:33:00.000Z,,3.0,Immediate,Offense
2154,2022,Antonio,Doyle,EDGE,Texas A&M,Jackson State,2021-11-05T15:40:00.000Z,0.88,3.0,Immediate,Defense
2155,2022,Syrus,Dumas,CB,New Mexico State,,2021-12-01T20:53:00.000Z,0.81,3.0,Immediate,Defense
2156,2022,Sinjun,Astani,DL,San José State,USC,2021-12-14T06:00:00.000Z,,2.0,Immediate,Defense
2157,2022,Hunter,Echols,EDGE,USC,Arizona,2021-12-07T00:35:00.000Z,0.83,3.0,Immediate,Defense
2158,2022,Ian,Deneen,LS,South Florida,,2021-12-02T20:53:00.000Z,0.81,3.0,Immediate,LS
2159,2022,Tory,Horton,ATH,Nevada,Colorado State,2021-12-10T18:14:00.000Z,0.87,3.0,Immediate,ATH
2160,2022,Isaiah,Johnson,EDGE,Fresno State,Fresno State,2021-10-05T16:25:00.000Z,0.85,3.0,Immediate,Defense
2161,2022,Cameron,Lockridge,CB,Hawai'i,Fresno State,2021-12-06T23:36:00.000Z,0.88,3.0,Immediate,Defense
2162,2022,Zach,Gibson,QB,Akron,Georgia Tech,2021-11-29T18:31:00.000Z,0.87,3.0,Immediate,Offense
2163,2022,Kalon,Gervin,CB,Michigan State,Kansas,2021-09-26T17:52:00.000Z,0.86,3.0,Immediate,Defense
2164,2022,Jalen,Goss,OT,Florida State,Florida A&M,2021-12-01T20:53:00.000Z,0.8,3.0,Immediate,Offense
2165,2022,Adrian,Cole,CB,Syracuse,Florida International,2021-12-01T20:52:00.000Z,0.85,3.0,Immediate,Defense
2166,2022,Luke,Benson,TE,Syracuse,Georgia Tech,2021-12-01T20:51:00.000Z,0.82,3.0,Immediate,Offense
2167,2022,Jaden,Mitchell,WR,Arizona,Texas State,2021-12-01T20:49:00.000Z,,3.0,Immediate,Offense
2168,2022,Craig,Young,S,Ohio State,Kansas,2021-12-04T17:32:00.000Z,0.87,3.0,Immediate,Defense
2169,2022,Terrence,Cooks,LB,Texas,TCU,2021-11-04T15:13:00.000Z,0.88,3.0,Immediate,Defense
2170,2022,Terrell,Warner,WR,New Mexico State,,2021-12-01T17:31:00.000Z,,2.0,Immediate,Offense
2171,2022,Sam,Taimani,DL,Washington,Oregon,2021-12-16T17:28:00.000Z,0.88,3.0,Immediate,Defense
2172,2022,Anthony,Crider,LB,Toledo,,2021-12-27T18:49:00.000Z,,2.0,Immediate,Defense
2173,2022,Miles,Kendrick,QB,Kansas,New Mexico,2021-12-15T19:07:00.000Z,0.83,3.0,Immediate,Offense
2174,2022,Shayne,Simon,LB,Notre Dame,Pittsburgh,2021-12-19T14:52:00.000Z,0.86,3.0,Immediate,Defense
2175,2022,Almosse,Titi,DL,Maryland,,2021-11-30T20:22:00.000Z,,3.0,Immediate,Defense
